,1150675881.3845427
766,45830647.49793357
769,45703501.74418528
770,45556266.85914723
772,45859205.65020502
775,45675118.74829017
776,45607845.906790234
778,45692441.43457776
781,45585206.49849145
782,45728502.70155416
784,45950813.54374426
787,45779122.74707884
788,45441688.21263815
790,45662103.15105016
793,45588356.93906937
794,45742001.53755566
796,45746227.053216055
799,42362110.66041211
800,42535977.98602377
802,42509338.729717955
805,42429237.10097681
806,42427661.51392757
808,42585148.13580526
811,42437112.367477834
812,42513004.462490536
814,42543217.00978517
817,42453886.05496979
818,42364033.209007
820,42489520.25710516
823,42483570.304507524
824,42383600.258246094
826,42465451.16902278
829,42550431.94073684
830,42390808.316052146
832,42500130.63168419
835,42522455.316665605
836,42401298.31455295
838,42312400.54428295
841,42436565.03190183
842,42336346.91715313
844,42405606.44123584
847,42537603.60033562
848,42455223.756764576
850,42445536.83953745
853,42509970.78323144
854,42430981.70511679
856,42431421.10329921
859,42385963.33937753
860,42262637.87837727
862,42493421.57516323
865,42562946.999598466
866,42413800.9862122
868,42556419.769664496
871,42395853.02153672
872,42306881.73810717
874,42451033.67219262
877,42419736.115564495
878,42479045.0264358
880,42278903.530319884
883,42300767.59354247
884,42454710.925665066
886,42478355.00182931
889,42397006.7311384
890,42442882.258725606
892,42457136.582135625
895,42344242.359139964
896,42511026.98689395
898,42459429.07823314
901,42568700.6497817
902,42505769.827587284
904,42394047.48101841
907,42423401.0829581
908,42461211.025072254
910,42513276.66462299
913,42395363.30100151
914,42503488.65162313
916,42518016.947877094
919,42448802.69870786
920,42481578.27911014
922,42440390.166587666
925,42502987.565701686
926,42525073.87808985
928,42510840.11442541
931,42455091.930530444
932,42413469.114068866
934,42622190.3022869
937,42358872.977398
938,42347721.28733872
940,42381549.03047913
943,42399718.03232065
944,42467252.86693943
946,42509916.787801355
949,42359050.60449968
950,42545634.92309836
952,42425609.73071067
955,42447969.06150521
956,42466913.100525476
958,42495679.03080151
961,42352272.07450575
962,42481364.20880051
964,42256307.34044747
967,42529647.21853243
968,42400998.88554368
970,42287596.81432578
973,42505676.278110795
974,42530691.44995426
976,42462523.859617285
979,42511843.440388896
980,42386894.53147637
982,42286869.22682068
985,42277883.19608725
986,42425323.55747973
988,42466714.6261363
991,42563820.5201102
992,42304141.10762849
994,42318112.88356895
997,42424741.153898254
998,44921744.7505895
1000,44668708.533104174
