,25544940.627575256
556,1150765.6272803284
559,1005044.0129783577
560,1009083.1398003304
562,1033743.8909950731
565,1023148.0649952354
566,1020758.6233922116
568,1024261.0892850568
571,1015969.0340804544
572,1057069.4912573956
574,1094195.0293856887
577,1109760.7590910261
578,1088139.8691217843
580,1111719.9199950611
583,1081438.7971301477
584,1091571.1916096015
586,1105497.5621990864
589,1078560.3668221068
590,1138958.0962363197
592,1116646.7631751145
595,1117827.2307349194
596,1120730.7928138885
598,1123838.3158782073
601,1130140.133224485
602,1152947.8594022826
604,1116188.996275958
607,1055868.882133947
608,1080666.6992606195
610,1068871.6665359423
613,1053710.9742748805
614,1065118.8543218249
616,1041049.7183244927
619,1066039.4431622117
620,1062177.3024112673
622,1079107.187784841
625,1062907.3291059048
626,1084788.0308173376
628,1095771.5815556468
631,1060700.9471874384
632,1074428.637871652
634,1054887.2870344317
637,1069732.214387099
638,1179909.10908604
640,1127582.1993923069
643,1135349.2216025603
644,1170286.7702054353
646,1142316.0643118208
649,1135786.5142524797
650,1165967.5160520913
652,1163078.4303779402
655,1048474.1387021283
656,1051964.3907980311
658,1057467.7882256526
661,1057574.1231545447
662,1076843.6669699429
664,1082847.6572235748
667,1080788.2736817831
668,1071986.5088694557
670,1144302.3882742533
673,1128908.965573084
674,1120560.1122919496
676,1139105.3577574056
679,1138237.6088198773
680,1145664.6934933222
682,1150878.6657017698
685,1153193.149684686
686,1119522.7479464607
688,1122835.4242545771
691,1139164.9575560812
692,1115520.9193088142
694,1111981.2614534963
697,1129521.6972662266
698,1135935.736957397
700,1124063.2049927623
703,1062913.782875919
704,1054069.362627491
706,1095771.7806451647
709,1088086.3404148414
710,1073947.503793498
712,1077891.5211562274
715,1068805.518906277
716,1096319.3848757634
718,1105020.6013312975
721,1101461.7492555464
722,1098785.2673434636
724,1074914.6045013433
727,1090924.522351874
728,1101439.7008879967
730,1109456.831192393
733,1108208.0813834947
734,1054233.8589875316
736,1032560.0967312455
739,1030411.2821220517
740,1040687.2740767181
742,1032503.3006651959
745,1038714.6514627076
746,1025708.4360302615
748,1048390.0520837471
751,1122564.431098394
752,1111728.6877126193
754,1113488.0170699377
757,1119052.3621972445
758,1129557.610314535
760,1105325.2518529198
763,1124270.543753718
764,1128277.3095581417
766,1169739.775006811
769,1161034.2463788039
770,1154911.7911672879
772,1170274.8881381885
775,1153284.8193251984
776,1159718.75291602
778,1155976.2395723972
781,1158131.7761005156
782,1134302.9361967933
784,1115906.34317747
787,1106345.8222990308
788,1101960.5645126272
790,1126809.816258181
793,1107966.535964634
794,1124980.733087421
796,1086843.3031343936
799,1082774.6698818193
800,1052198.9232627696
802,1064145.0173794716
805,1077826.2213183364
806,1095183.2817136657
808,1071239.843444982
811,1092971.2541548284
812,1076238.2511623597
814,1081700.542735204
817,1089557.1579091572
818,1077771.6416963597
820,1106833.1400904683
823,1059714.1743585186
824,1082438.5451455978
826,1072767.80559297
829,1118596.6225419687
830,1088074.475660219
832,1098570.9823156556
835,1112219.2745078995
836,1090473.8859039238
838,1086814.4634080445
841,1068253.769973886
842,1073587.8902100208
844,1104454.3176917536
847,1066180.5984453715
848,1065571.5272667424
850,1073400.7423832382
853,1066785.324288353
854,1073217.848517528
856,1054491.8693239659
859,1053798.9583006273
860,1042917.550550918
862,1098833.7354425006
865,1107992.5899398683
866,1093985.1682250462
868,1086772.351119928
871,1095520.0177403132
872,1092073.3775316528
874,1091610.1852601967
877,1104407.5671057866
878,1109754.6100544245
880,1149413.148189347
883,1132561.0527202408
884,1144748.3941075813
886,1151281.0953411823
889,1104436.343814258
890,1144952.6077017677
892,1134499.9614366067
895,1075786.0516109392
896,1065640.4346685375
898,1078293.6089509157
901,1071883.6309460343
902,1051015.9400953841
904,1058259.2514512844
907,1101854.2446688705
908,1050263.2566595853
910,1077711.116169742
913,1082613.705629497
914,1085593.775244973
916,1077431.2731621724
919,1070362.161911306
920,1074744.230892671
922,1053778.4010315442
925,1075271.0168665391
926,1136900.9804604654
928,1155480.2211660044
931,1136988.9122767725
932,1154136.5373793212
934,1164521.4538007325
937,1143213.2875273922
938,1136895.3032844197
940,1157525.1367918618
943,1089153.8570704176
944,1078833.3694379632
946,1082885.27330306
949,1079211.4655453134
950,1076906.7770909513
952,1073139.5694902954
955,1078437.5938924886
956,1092822.2042450253
958,1123096.1337343657
961,1113575.1783706087
962,1134356.3838407523
964,1104776.1322962332
967,1151962.779563726
968,1130701.3872706797
970,1109623.4436434181
973,1116253.5152509953
974,1165370.709741909
976,1148182.7782974013
979,1160451.6092716157
980,1163889.605321341
982,1180977.8705921664
985,1176937.865869959
986,1182090.7878563413
988,1183439.902264867
991,1120254.548061717
992,1130064.4570403106
994,1134831.9099724158
997,1123343.3055179368
998,1124273.2239243165
1000,1128277.2676602276
