,27318388.919525474
706,1050664.5097775157
709,1038741.1966236575
710,1036654.2694131088
712,1057435.8505793847
715,1053769.2506704682
716,1053296.5136826509
718,1152482.4632019855
721,1160860.757580462
722,1179909.089423443
724,1156414.7249159345
727,1176293.6675623672
728,1171045.9467916153
730,1163994.5089341118
733,1163658.9269845465
734,1166077.9587474135
736,1164816.7786026618
739,1179109.6821397352
740,1171013.4955538588
742,1178899.810148972
745,1184517.1301741893
746,1143959.8752411036
748,1167856.7609670935
751,1206834.8068743243
752,1218911.4337610696
754,1196324.5989923342
757,1202764.6629701874
758,1176707.1029739408
760,1226279.6354443296
763,1201456.0757615883
764,1186102.0871572243
766,1178291.8885676821
769,1181694.4659742215
770,1164084.8887187492
772,1178185.345239612
775,1146255.118754451
776,1145788.4656758832
778,1148821.67863363
781,1172482.2299115676
782,1100150.986710934
784,1116417.88399347
787,1092685.113813179
788,1128777.3580228316
790,1128127.3581626397
793,1117584.823546064
794,1112517.9600321103
796,1087239.7541722793
799,1063681.4503546972
800,1109364.7131854391
802,1101789.8944883167
805,1098021.6619991595
806,1065549.3961157065
808,1090446.4456977271
811,1087521.58521477
812,1085521.1998096427
814,1160252.898312253
817,1131604.8479673297
818,1169891.3445207719
820,1157783.945461779
823,1143609.3869152302
824,1127891.0445321943
826,1172717.8369210048
829,1136721.807322835
830,1146599.1143736467
832,1136502.4675893802
835,1144748.3110144255
836,1132861.1229701473
838,1124744.115671072
841,1138528.1959707488
842,1121402.4703205032
844,1088474.1636056302
847,1182290.824652324
848,1228901.0584318507
850,1171953.017694958
853,1178652.4316418474
854,1201360.146430143
856,1232320.0389498717
859,1204834.48568791
860,1188075.487630697
862,1182641.769661241
865,1180713.437988858
866,1177244.245325044
868,1162048.7544679863
871,1143802.8840333612
872,1160740.7313647289
874,1144201.6602795476
877,1156104.977299475
878,1147295.9188507977
880,1156708.788307655
883,1130248.3821237774
884,1170492.668217631
886,1138013.3382941228
889,1133998.3256892664
890,1143968.5801417723
892,1149066.3218156646
895,1179288.7096605022
896,1158994.3344112097
898,1150083.8468419034
901,1178299.0890465744
902,1186340.0533392022
904,1187509.343655255
907,1158459.1896784292
908,1177810.1177496496
910,1117862.5326923132
913,1131614.50059866
914,1135619.5716973252
916,1120858.5985868985
919,1149233.1844701332
920,1112629.8751990257
922,1140924.0184690866
925,1135866.4674805778
926,1147405.2787013527
928,1107989.9881106592
931,1136335.2138561187
932,1110302.2058570911
934,1119071.9006128153
937,1137008.7644709544
938,1132201.0667217846
940,1125619.6163317873
943,1147320.1988052912
944,1121288.7300341371
946,1129980.4277026453
949,1106337.3525107808
950,1150228.9396273019
952,1123406.2207984368
955,1133516.856451301
956,1111027.9742767303
958,1116807.7333197226
961,1107104.153655855
962,1083192.3717878032
964,1111705.6388549833
967,1115657.7834550482
968,1083467.0503314375
970,1090677.1919266514
973,1110484.538627195
974,1131818.146094816
976,1122421.8969473639
979,1118526.7117117846
980,1108424.3558143594
982,1099755.2638122828
985,1126686.2509358376
986,1110989.4819381316
988,1121986.4327693563
991,1152622.3181748441
992,1118031.1930279806
994,1105310.3354289911
997,1116105.1438785398
998,1130290.5536909057
1000,1125748.1462685305
