,25411032.19594042
559,1090477.814658933
560,1087395.5618246696
562,1091326.883558264
565,1093392.4801894068
566,1083271.7976992778
568,1086009.327586779
571,1094723.1012967245
572,1092189.630748389
574,1082906.8890897606
577,1086809.2026132215
578,1092075.4810556504
580,1092597.9539265037
583,1102204.2580559223
584,1081325.6151234955
586,1087734.8879471843
589,1103484.8272090326
590,1087002.6371572465
592,1088203.9281347452
595,1078852.3932657382
596,1085206.1037209353
598,1088084.1646870603
601,1088419.21800426
602,1096108.5236656095
604,1093075.079358946
607,1080830.8154072964
608,1083798.5974706523
610,1089143.5683320158
613,1086543.575139822
614,1091803.6578816962
616,1095921.3666834612
619,1085998.6401238872
620,1090557.8194401425
622,1096225.9417582075
625,1084500.702599086
626,1093864.499441711
628,1090990.8624435575
631,1097525.0855796905
632,1097480.5688010193
634,1095464.0173592733
637,1082854.2733042617
638,1083563.275819824
640,1089561.5474248524
643,1085475.3382190308
644,1085259.1680698686
646,1101491.013782986
649,1088785.3729972236
650,1097534.9699220448
652,1094802.830038457
655,1078919.658816977
656,1092481.228092064
658,1089874.817734428
661,1085788.6990197846
662,1082719.190531657
664,1087723.9254369761
667,1084236.1145136713
668,1088665.7551808057
670,1097055.2071883753
673,1082742.0804042474
674,1092061.9730759754
676,1085283.9845190474
679,1093261.172463066
680,1082327.9619365016
682,1080540.9096155937
685,1091539.5851584738
686,1086700.9674290363
688,1086869.7874703
691,1087600.4892883794
692,1085805.184821804
694,1077874.4200694815
697,1082666.4412249418
698,1085613.4563070799
700,1090282.7861396242
703,1088607.7009618704
704,1083030.5803657637
706,1090371.085075516
709,1082326.1694856628
710,1083092.586133304
712,1081239.4031683148
715,1081960.7172057924
716,1081598.052648748
718,1082601.9569851032
721,1078185.5438809365
722,1083960.77439201
724,1096435.7820898807
727,1085192.9990955547
728,1090899.104422393
730,1089312.7882433187
733,1090456.9293493524
734,1081301.5320371191
736,1086722.8325776104
739,1090888.1486944468
740,1081853.8207301227
742,1090245.5203202548
745,1084619.2650317024
746,1090325.1422632711
748,1086664.2234147736
751,1085846.4746193453
752,1093345.6502641046
754,1089811.5498604563
757,1081850.2939198154
758,1075393.0494689315
760,1103423.003655184
763,1092489.3920745745
764,1095912.946321083
766,1103045.6197452766
769,1098670.1394798837
770,1099499.985239107
772,1107950.8568817186
775,1096397.746606122
776,1094414.0565997702
778,1087576.4223797566
781,1097276.6518825353
782,1094121.4784017147
784,1102207.0682628748
787,1085302.6211728922
788,1093530.4848041264
790,1107176.8885708742
793,1089143.7642032423
794,1099098.6131393483
796,1083781.8033963654
799,1088051.340249575
800,1094636.3402131153
802,1099222.7968616912
805,1093017.6980251707
806,1087935.7965068042
808,1102392.092965896
811,1090719.4038519247
812,1097158.8273887038
814,1100731.8612534483
817,1093679.151093664
818,1092454.2811630678
820,1100812.819141157
823,1091937.4076227716
824,1099990.271168704
826,1095278.6233434891
829,1092215.7853285568
830,1094640.356943524
832,1095446.7557148188
835,1091672.5326192193
836,1099507.7267432553
838,1087366.4316579348
841,1089745.8448175557
842,1099062.0668883515
844,1092964.0782384893
847,1101777.9016566442
848,1102046.735074499
850,1092345.5804324974
853,1090504.686435526
854,1095997.9084541358
856,1109316.9774450632
859,1109441.8980948108
860,1096290.508077258
862,1102129.8955366083
865,1095677.0016528147
866,1087711.4704099211
868,1098811.8157967194
871,1096206.0234791897
872,1090314.0678565088
874,1090891.1093423194
877,1102361.567726687
878,1096149.3938814807
880,1091231.9282714217
883,1087703.8147490877
884,1101099.2964002185
886,1104033.2151381797
889,1083368.1672085973
890,1086885.491110621
892,1099671.1844741795
895,1089544.9845233203
896,1100722.1370888285
898,1091646.0581545208
901,1102608.0692487906
902,1099381.5517421104
904,1088789.8619957308
907,1089956.883522718
908,1101896.4072200025
910,1094912.91626145
913,1096224.9439497527
914,1091694.844427206
916,1094408.6831289425
919,1099725.9987972642
920,1090302.470546629
922,1093903.0925977381
925,1095733.647292361
926,1101243.488983194
928,1097861.5035990584
931,1095873.2824282052
932,1095052.155039928
934,1105237.2150813562
937,1098396.8091199722
938,1097556.454361014
940,1105945.1341941995
943,1096166.8565844218
944,1097562.024568131
946,1084939.6365346685
949,1095657.2619896217
950,1097440.0523887782
952,1088392.633764772
955,1100378.2842638884
956,1087370.7526811457
958,1094448.264215461
961,1097537.0395061767
962,1092052.260969345
964,1096081.7207466117
967,1100950.003516397
968,1104600.4081191723
970,1104781.6891671307
973,1105423.378560669
974,1097251.4942126286
976,1093402.377668668
979,1097135.196472873
980,1091049.8453072703
982,1102472.5998501563
985,1084327.7982595745
986,1104130.3058918284
988,1091411.0203908582
991,1101815.7341995623
992,1100236.0966734516
994,1085644.2115467992
997,1093020.6821820212
998,1097743.8747966792
1000,1095005.7224412584
