,968344137.4246727
796,44863274.16137919
799,43615719.74276056
800,42999272.983177505
802,42498544.042416364
805,42934907.920495525
806,42133466.348491006
808,43134650.02096881
811,44011318.11025042
812,42443609.219227046
814,40092079.047684304
817,39921526.3862538
818,39938725.65246201
820,40158436.06380779
823,40118930.3022922
824,40216831.15214577
826,38528574.399335824
829,39840525.66357652
830,43152945.92979864
832,44552169.2297086
835,43440996.80106321
836,45423753.05814466
838,44337879.0080994
841,45219990.30365179
842,44830629.909871355
844,45678009.89827012
847,42294845.98352517
848,40063625.23930453
850,40770445.850550264
853,41902544.22157568
854,42407171.79384776
856,40977696.596326075
859,41101765.258048065
860,41916474.2883095
862,41600956.27848879
865,42179222.16630293
866,42849123.94867448
868,42357894.06180503
871,40861774.098242
872,41471602.72511671
874,41729202.63957835
877,42035446.49868271
878,42230327.34460257
880,41273710.71530252
883,42731388.178666316
884,43005562.0142511
886,41936791.86781305
889,42762146.807461485
890,42929735.535756655
892,43029130.58911194
895,39345682.08678003
896,38344887.94551812
898,38627304.95374194
901,38277967.737537816
902,39182054.53487857
904,37897434.507751
907,37620445.66338557
908,39275398.253470786
910,42766043.839833066
913,42037472.40097264
914,42671808.28165478
916,42462382.66773897
919,41784144.803113155
920,43410924.37205231
922,43150189.403842114
925,43942782.88747114
926,43676937.29435322
928,44837891.99117369
931,43711793.632209785
932,43786832.47167559
934,43377378.601004325
937,43432161.13806017
938,43106700.28516022
940,43611618.82912381
943,42343956.066384785
944,43092925.73292584
946,42970390.34718591
949,42477137.368678875
950,42786606.03869079
952,42148300.85750899
955,42845246.35150038
956,41754687.41606287
958,44653427.509303294
961,45612082.4921706
962,44791052.975147225
964,45038831.00987382
967,45384342.37141251
968,45713838.90728907
970,44660742.92799175
973,45832863.410037875
974,43078168.94699011
976,43455739.906917766
979,45005658.367092825
980,43577336.62766715
982,42321383.53171416
985,43889813.425914355
986,43705777.91532587
988,44700638.6054808
991,42594087.920307584
992,44374702.10109165
994,42784398.02282929
997,42663564.77376995
998,42911639.66276726
1000,44331469.157330126
